"","dst","lambda","cr","ol"
"606",6,1060,0.976484760474595,60.3302001953125
"607",7,1060,0.0106761565836299,60.3302001953125
"608",8,1060,0.733890288101235,60.3302001953125
"609",9,1060,0.284315460390491,60.3302001953125
"610",10,1060,0.0859350111500478,60.3302001953125
"611",1,1060,0.0862021044272384,60.3302001953125
"612",2,1060,0.985256885660947,60.3302001953125
"613",3,1060,0.745698575060604,60.3302001953125
"614",4,1060,0.0486704491079363,60.3302001953125
"615",5,1060,0.0842519998408087,60.3302001953125
"616",6,1060,0.97638605399844,60.3302001953125
"617",7,1060,0.00976361767728674,60.3302001953125
"618",8,1060,0.738148363236238,60.3302001953125
"619",9,1060,0.28,60.3302001953125
"620",10,1060,0.0837044695403213,60.3302001953125
"621",1,1060,0.0898409684310468,60.3302001953125
"622",2,1060,0.985709546533289,60.3302001953125
"623",3,1060,0.74834690099039,60.3302001953125
"624",4,1060,0.0443517553006604,60.3302001953125
"625",5,1060,0.0902920284135754,60.3302001953125
"626",6,1060,0.977507649053171,60.3302001953125
"627",7,1060,0.00855991943605237,60.3302001953125
"628",8,1060,0.729907975460123,60.3302001953125
"629",9,1060,0.284148842660416,60.3302001953125
"630",10,1060,0.0913202158045065,60.3302001953125
"631",1,110,0.00399794976934905,6.26068115234375
"632",2,110,0.398055893074119,6.26068115234375
"633",3,110,0.126057270967084,6.26068115234375
"634",4,110,0.00212798297613619,6.26068115234375
"635",5,110,0.00397999795897541,6.26068115234375
"636",6,110,0.257030243310847,6.26068115234375
"637",7,110,0.000307314074984634,6.26068115234375
"638",8,110,0.124271649588105,6.26068115234375
"639",9,110,0.22026876831363,6.26068115234375
"640",10,110,0.00365779313147734,6.26068115234375
"641",1,110,0.00435233160621762,6.26068115234375
"642",2,110,0.396542176828893,6.26068115234375
"643",3,110,0.120277721053706,6.26068115234375
"644",4,110,0.00291321680466115,6.26068115234375
"645",5,110,0.00422288598207848,6.26068115234375
"646",6,110,0.257906424687955,6.26068115234375
"647",7,110,0.000613308800981294,6.26068115234375
"648",8,110,0.12580283413192,6.26068115234375
"649",9,110,0.212288786482335,6.26068115234375
"650",10,110,0.00344199230613484,6.26068115234375
"651",1,110,0.00376797223599405,6.26068115234375
"652",2,110,0.399132582374556,6.26068115234375
"653",3,110,0.128963414634146,6.26068115234375
"654",4,110,0.00230273257599017,6.26068115234375
"655",5,110,0.00398247710075667,6.26068115234375
"656",6,110,0.253948874475391,6.26068115234375
"657",7,110,0.000300571085061617,6.26068115234375
"658",8,110,0.120119501390749,6.26068115234375
"659",9,110,0.223965185709948,6.26068115234375
"660",10,110,0.00350210126075645,6.26068115234375
"661",1,110,0.00252117789431222,6.26068115234375
"662",2,110,0.406799106334159,6.26068115234375
"663",3,110,0.128174484613086,6.26068115234375
"664",4,110,0.00242497726583813,6.26068115234375
"665",5,110,0.00322613166649864,6.26068115234375
"666",6,110,0.266691701088997,6.26068115234375
"667",7,110,0.00153092467850582,6.26068115234375
"668",8,110,0.128106688219842,6.26068115234375
"669",9,110,0.217601937828018,6.26068115234375
"670",10,110,0.00246280143663417,6.26068115234375
"671",1,110,0.00490146022669254,6.26068115234375
"672",2,110,0.398369998161652,6.26068115234375
"673",3,110,0.130303639654132,6.26068115234375
"674",4,110,0.00406565276313808,6.26068115234375
"675",5,110,0.00486794407042983,6.26068115234375
"676",6,110,0.266176801379621,6.26068115234375
"677",7,110,0.00123954136969321,6.26068115234375
"678",8,110,0.131089904570568,6.26068115234375
"679",9,110,0.211957628844979,6.26068115234375
"680",10,110,0.00482794042116076,6.26068115234375
"681",1,110,0.00441795951916162,6.26068115234375
"682",2,110,0.404887310142087,6.26068115234375
"683",3,110,0.121975806451613,6.26068115234375
"684",4,110,0.00283921099820681,6.26068115234375
"685",5,110,0.00435663627152989,6.26068115234375
"686",6,110,0.257310823032861,6.26068115234375
"687",7,110,0.000600420294205944,6.26068115234375
"688",8,110,0.129859719438878,6.26068115234375
"689",9,110,0.225135081048629,6.26068115234375
"690",10,110,0.00418111360391597,6.26068115234375
"691",1,110,0.00410780482917543,6.26068115234375
"692",2,110,0.40625564997288,6.26068115234375
"693",3,110,0.132476916900843,6.26068115234375
"694",4,110,0.00135685210312076,6.26068115234375
"695",5,110,0.00438247011952191,6.26068115234375
"696",6,110,0.264010148496381,6.26068115234375
"697",7,110,0.000895255147717099,6.26068115234375
"698",8,110,0.129158709418032,6.26068115234375
"699",9,110,0.229649703904446,6.26068115234375
"700",10,110,0.00429828068772491,6.26068115234375
"701",1,110,0.00579680667141259,6.26068115234375
"702",2,110,0.400574431679296,6.26068115234375
"703",3,110,0.127446111055925,6.26068115234375
"704",4,110,0.00251479289940828,6.26068115234375
"705",5,110,0.00575466935890964,6.26068115234375
"706",6,110,0.257336854017352,6.26068115234375
"707",7,110,0,6.26068115234375
"708",8,110,0.125025045081146,6.26068115234375
"709",9,110,0.234977041325614,6.26068115234375
"710",10,110,0.00659296074652602,6.26068115234375
"711",1,110,0.00379681888147768,6.26068115234375
"712",2,110,0.3970561064236,6.26068115234375
"713",3,110,0.125406504065041,6.26068115234375
"714",4,110,0.00246343341031563,6.26068115234375
"715",5,110,0.00359232269321564,6.26068115234375
"716",6,110,0.262366081604741,6.26068115234375
"717",7,110,0.000620347394540943,6.26068115234375
"718",8,110,0.134983127109111,6.26068115234375
"719",9,110,0.213885207462534,6.26068115234375
"720",10,110,0.00352770284291347,6.26068115234375
"721",1,110,0.00395898893513349,6.26068115234375
"722",2,110,0.399136147949872,6.26068115234375
"723",3,110,0.128681241888789,6.26068115234375
"724",4,110,0.0015330369461904,6.26068115234375
"725",5,110,0.00443280274027806,6.26068115234375
"726",6,110,0.266711936019315,6.26068115234375
"727",7,110,0.0003000300030003,6.26068115234375
"728",8,110,0.130181148295978,6.26068115234375
"729",9,110,0.232600180777343,6.26068115234375
"730",10,110,0.0040959040959041,6.26068115234375
"731",1,110,0.00437506214576912,6.26068115234375
"732",2,110,0.395075010459626,6.26068115234375
"733",3,110,0.125972471573908,6.26068115234375
"734",4,110,0.00321297429620563,6.26068115234375
"735",5,110,0.00491671683724664,6.26068115234375
"736",6,110,0.261458568525627,6.26068115234375
"737",7,110,0,6.26068115234375
"738",8,110,0.121178488548078,6.26068115234375
"739",9,110,0.203638556638858,6.26068115234375
"740",10,110,0.00461384152457372,6.26068115234375
"741",1,110,0.00392393600965892,6.26068115234375
"742",2,110,0.404577401333574,6.26068115234375
"743",3,110,0.117437722419929,6.26068115234375
"744",4,110,0.00199784847087752,6.26068115234375
"745",5,110,0.00424943176203182,6.26068115234375
"746",6,110,0.250227203877613,6.26068115234375
"747",7,110,0.00148367952522255,6.26068115234375
"748",8,110,0.119181012529286,6.26068115234375
"749",9,110,0.225858423119525,6.26068115234375
"750",10,110,0.00405699584405304,6.26068115234375
"751",1,110,0.00459136822773186,6.26068115234375
"752",2,110,0.405149217221135,6.26068115234375
"753",3,110,0.119669592152814,6.26068115234375
"754",4,110,0.00197899223626123,6.26068115234375
"755",5,110,0.00566484704912967,6.26068115234375
"756",6,110,0.250076923076923,6.26068115234375
"757",7,110,0.00122473974280465,6.26068115234375
"758",8,110,0.122625215889465,6.26068115234375
"759",9,110,0.218312020460358,6.26068115234375
"760",10,110,0.0054989816700611,6.26068115234375
"761",1,110,0.00353000504286435,6.26068115234375
"762",2,110,0.390170573076451,6.26068115234375
"763",3,110,0.123061530765383,6.26068115234375
"764",4,110,0.00304645849200305,6.26068115234375
"765",5,110,0.00324379118094273,6.26068115234375
"766",6,110,0.250566893424036,6.26068115234375
"767",7,110,0.000604047115675023,6.26068115234375
"768",8,110,0.117647058823529,6.26068115234375
"769",9,110,0.22037986132047,6.26068115234375
"770",10,110,0.00336562978072412,6.26068115234375
"771",1,110,0.00407456453091576,6.26068115234375
"772",2,110,0.406917599186165,6.26068115234375
"773",3,110,0.12394451145959,6.26068115234375
"774",4,110,0.00243568275232151,6.26068115234375
"775",5,110,0.00403347786629021,6.26068115234375
"776",6,110,0.25388251181634,6.26068115234375
"777",7,110,0.000311623558741041,6.26068115234375
"778",8,110,0.124078748107017,6.26068115234375
"779",9,110,0.223652209160924,6.26068115234375
"780",10,110,0.00372946275577059,6.26068115234375
"781",1,110,0.00301174580865375,6.26068115234375
"782",2,110,0.405540166204986,6.26068115234375
"783",3,110,0.117961364570489,6.26068115234375
"784",4,110,0.00212539851222104,6.26068115234375
"785",5,110,0.00310808101062763,6.26068115234375
"786",6,110,0.261217578696221,6.26068115234375
"787",7,110,0.00029146021568056,6.26068115234375
"788",8,110,0.129199228661321,6.26068115234375
"789",9,110,0.233588401127668,6.26068115234375
"790",10,110,0.00345598698922545,6.26068115234375
"791",1,110,0.00324741221838847,6.26068115234375
"792",2,110,0.40978087893255,6.26068115234375
"793",3,110,0.12885182548561,6.26068115234375
"794",4,110,0.00240168117682378,6.26068115234375
"795",5,110,0.0032441200324412,6.26068115234375
"796",6,110,0.258062062671129,6.26068115234375
"797",7,110,0.0012202562538133,6.26068115234375
"798",8,110,0.117754914943465,6.26068115234375
"799",9,110,0.213738899663162,6.26068115234375
"800",10,110,0.00386965376782077,6.26068115234375
"801",1,110,0.0030750307503075,6.26068115234375
"802",2,110,0.400899258719164,6.26068115234375
"803",3,110,0.128402722177742,6.26068115234375
"804",4,110,0.00253013841345438,6.26068115234375
"805",5,110,0.00306811208836163,6.26068115234375
"806",6,110,0.258966565349544,6.26068115234375
"807",7,110,0,6.26068115234375
"808",8,110,0.125403877221325,6.26068115234375
"809",9,110,0.217650626769106,6.26068115234375
"810",10,110,0.00327566792916368,6.26068115234375
"811",1,110,0.00514112903225806,6.26068115234375
"812",2,110,0.406859489161283,6.26068115234375
"813",3,110,0.125440451021846,6.26068115234375
"814",4,110,0.00285757256730335,6.26068115234375
"815",5,110,0.00489047376464595,6.26068115234375
"816",6,110,0.252646702964307,6.26068115234375
"817",7,110,0.000619195046439629,6.26068115234375
"818",8,110,0.12020537601933,6.26068115234375
"819",9,110,0.214459295261239,6.26068115234375
"820",10,110,0.00527543877447499,6.26068115234375
"821",1,110,0.00415189873417721,6.26068115234375
"822",2,110,0.402639065431875,6.26068115234375
"823",3,110,0.123991121872478,6.26068115234375
"824",4,110,0.00288315629742033,6.26068115234375
"825",5,110,0.00419137190758536,6.26068115234375
"826",6,110,0.25530303030303,6.26068115234375
"827",7,110,0.000307031010132023,6.26068115234375
"828",8,110,0.12113558294605,6.26068115234375
"829",9,110,0.220878227281968,6.26068115234375
"830",10,110,0.00404612583451345,6.26068115234375
"831",1,110,0.00482800241400121,6.26068115234375
"832",2,110,0.404335190118673,6.26068115234375
"833",3,110,0.119374938186134,6.26068115234375
"834",4,110,0.00226073850791258,6.26068115234375
"835",5,110,0.00511637239165329,6.26068115234375
"836",6,110,0.250409897153078,6.26068115234375
"837",7,110,0.000301841231512225,6.26068115234375
"838",8,110,0.11817907747965,6.26068115234375
"839",9,110,0.214235518522237,6.26068115234375
"840",10,110,0.00461152882205514,6.26068115234375
"841",1,1110,0.0911219589633687,63.1759643554688
"842",2,1110,0.987174125191691,63.1759643554688
"843",3,1110,0.754316303420689,63.1759643554688
"844",4,1110,0.0470986392159628,63.1759643554688
"845",5,1110,0.0899221712233087,63.1759643554688
"846",6,1110,0.980091706802138,63.1759643554688
"847",7,1110,0.0089567966280295,63.1759643554688
"848",8,1110,0.735295022930838,63.1759643554688
"849",9,1110,0.280430516739014,63.1759643554688
"850",10,1110,0.0894557283402095,63.1759643554688
"851",1,1110,0.0887765579338125,63.1759643554688
"852",2,1110,0.986266582438408,63.1759643554688
"853",3,1110,0.74468273661822,63.1759643554688
"854",4,1110,0.0501214855952794,63.1759643554688
"855",5,1110,0.0863026743909214,63.1759643554688
"856",6,1110,0.978425935096233,63.1759643554688
"857",7,1110,0.00870511425462459,63.1759643554688
"858",8,1110,0.73369532060277,63.1759643554688
"859",9,1110,0.27200909689389,63.1759643554688
"860",10,1110,0.0877331647170408,63.1759643554688
"861",1,1110,0.0885323826500297,63.1759643554688
"862",2,1110,0.986878470549456,63.1759643554688
"863",3,1110,0.746328047281877,63.1759643554688
"864",4,1110,0.0492662473794549,63.1759643554688
"865",5,1110,0.0889100579503056,63.1759643554688
"866",6,1110,0.979162542070877,63.1759643554688
"867",7,1110,0.00947368421052632,63.1759643554688
"868",8,1110,0.736931223446832,63.1759643554688
"869",9,1110,0.284485315929991,63.1759643554688
"870",10,1110,0.087773426684071,63.1759643554688
"871",1,1110,0.0868512934454848,63.1759643554688
"872",2,1110,0.986944212734764,63.1759643554688
"873",3,1110,0.74675343625062,63.1759643554688
"874",4,1110,0.0491438117778087,63.1759643554688
"875",5,1110,0.0871617868761406,63.1759643554688
"876",6,1110,0.978548152029738,63.1759643554688
"877",7,1110,0.0091792656587473,63.1759643554688
"878",8,1110,0.733945794164327,63.1759643554688
"879",9,1110,0.275574112734864,63.1759643554688
"880",10,1110,0.0879391007850289,63.1759643554688
"881",1,1110,0.0852150323146892,63.1759643554688
"882",2,1110,0.986450001901309,63.1759643554688
"883",3,1110,0.748629737609329,63.1759643554688
"884",4,1110,0.0525420123378005,63.1759643554688
"885",5,1110,0.0862710575807291,63.1759643554688
"886",6,1110,0.978503967993704,63.1759643554688
"887",7,1110,0.00783435926133184,63.1759643554688
"888",8,1110,0.732879245515626,63.1759643554688
"889",9,1110,0.271404622200934,63.1759643554688
"890",10,1110,0.0856112224448898,63.1759643554688
"891",1,1110,0.0857199681782021,63.1759643554688
"892",2,1110,0.98719747235387,63.1759643554688
"893",3,1110,0.754512002803575,63.1759643554688
"894",4,1110,0.0478704926005697,63.1759643554688
"895",5,1110,0.0900007929585283,63.1759643554688
"896",6,1110,0.97805627186571,63.1759643554688
"897",7,1110,0.00708833151581243,63.1759643554688
"898",8,1110,0.735341894749747,63.1759643554688
"899",9,1110,0.270589625428335,63.1759643554688
"900",10,1110,0.0874593995088331,63.1759643554688
"901",1,1110,0.0858096297473383,63.1759643554688
"902",2,1110,0.987248713463635,63.1759643554688
"903",3,1110,0.748736525371739,63.1759643554688
"904",4,1110,0.0460624071322437,63.1759643554688
"905",5,1110,0.0858807566445846,63.1759643554688
"906",6,1110,0.980262942198616,63.1759643554688
"907",7,1110,0.0108225108225108,63.1759643554688
"908",8,1110,0.733738154384028,63.1759643554688
"909",9,1110,0.278020204435412,63.1759643554688
"910",10,1110,0.0852868229458357,63.1759643554688
"911",1,1110,0.0876629810169223,63.1759643554688
"912",2,1110,0.986009361009361,63.1759643554688
"913",3,1110,0.757068398217977,63.1759643554688
"914",4,1110,0.0468883205456095,63.1759643554688
"915",5,1110,0.0873974116161616,63.1759643554688
"916",6,1110,0.978876020005265,63.1759643554688
"917",7,1110,0.010498687664042,63.1759643554688
"918",8,1110,0.730238471795826,63.1759643554688
"919",9,1110,0.277011900553788,63.1759643554688
"920",10,1110,0.0872120921305182,63.1759643554688
"921",1,1110,0.086066063672949,63.1759643554688
"922",2,1110,0.986219376391982,63.1759643554688
"923",3,1110,0.745383867832847,63.1759643554688
"924",4,1110,0.050738644208201,63.1759643554688
"925",5,1110,0.0856226743725754,63.1759643554688
"926",6,1110,0.978406466512702,63.1759643554688
"927",7,1110,0.0119305856832972,63.1759643554688
"928",8,1110,0.738564680786226,63.1759643554688
"929",9,1110,0.279134890371783,63.1759643554688
"930",10,1110,0.0848226724515384,63.1759643554688
"931",1,1110,0.0905550529090122,63.1759643554688
"932",2,1110,0.986878261527214,63.1759643554688
"933",3,1110,0.747462301238045,63.1759643554688
"934",4,1110,0.0498490486554799,63.1759643554688
"935",5,1110,0.0907870315523437,63.1759643554688
"936",6,1110,0.979317816224024,63.1759643554688
"937",7,1110,0.00650054171180932,63.1759643554688
"938",8,1110,0.736853395440059,63.1759643554688
"939",9,1110,0.274350065891937,63.1759643554688
"940",10,1110,0.0911400444585583,63.1759643554688
"941",1,1110,0.0873705511248661,63.1759643554688
"942",2,1110,0.986650976819516,63.1759643554688
"943",3,1110,0.749619393371589,63.1759643554688
"944",4,1110,0.051674506775258,63.1759643554688
"945",5,1110,0.0880085823267641,63.1759643554688
"946",6,1110,0.978473548982146,63.1759643554688
"947",7,1110,0.00979325353645267,63.1759643554688
"948",8,1110,0.732626076260763,63.1759643554688
"949",9,1110,0.277222420564084,63.1759643554688
"950",10,1110,0.0873751641268452,63.1759643554688
"951",1,1110,0.0842256099988059,63.1759643554688
"952",2,1110,0.987312630447157,63.1759643554688
"953",3,1110,0.745285235885083,63.1759643554688
"954",4,1110,0.0442193503318198,63.1759643554688
"955",5,1110,0.0844428594071961,63.1759643554688
"956",6,1110,0.978886724553468,63.1759643554688
"957",7,1110,0.0119825708061002,63.1759643554688
