"","dst","lambda","tr","ol"
"1221",1,1160,3.80247142987283,66.021728515625
"1222",2,1160,0.0513767897475919,66.021728515625
"1223",3,1160,0.827371240227428,66.021728515625
"1224",4,1160,1.87683668619116,66.021728515625
"1225",5,1160,3.53199573108754,66.021728515625
"1226",6,1160,0.0491935139658301,66.021728515625
"1227",7,1160,0.0223696122352414,66.021728515625
"1228",8,1160,0.663172625416808,66.021728515625
"1229",9,1160,0.806647286417787,66.021728515625
"1230",10,1160,3.53774218415274,66.021728515625
"1231",1,1160,3.80756747236855,66.021728515625
"1232",2,1160,0.0486968783120819,66.021728515625
"1233",3,1160,0.849485156385208,66.021728515625
"1234",4,1160,1.88548553142632,66.021728515625
"1235",5,1160,3.52121938071379,66.021728515625
"1236",6,1160,0.0508961774892606,66.021728515625
"1237",7,1160,0.0177398604767896,66.021728515625
"1238",8,1160,0.680029765134888,66.021728515625
"1239",9,1160,0.770004701731687,66.021728515625
"1240",10,1160,3.5949757574441,66.021728515625
"1241",1,1160,3.79477793641242,66.021728515625
"1242",2,1160,0.0449368734843283,66.021728515625
"1243",3,1160,0.82611454439241,66.021728515625
"1244",4,1160,1.86768824788245,66.021728515625
"1245",5,1160,3.52156655723188,66.021728515625
"1246",6,1160,0.0468309975807368,66.021728515625
"1247",7,1160,0.0215743989788822,66.021728515625
"1248",8,1160,0.693975991861144,66.021728515625
"1249",9,1160,0.782764584758993,66.021728515625
"1250",10,1160,3.58696444686828,66.021728515625
"1251",1,1160,3.77068157000414,66.021728515625
"1252",2,1160,0.0508086446882099,66.021728515625
"1253",3,1160,0.847930738352696,66.021728515625
"1254",4,1160,1.8731686116948,66.021728515625
"1255",5,1160,3.53585829035829,66.021728515625
"1256",6,1160,0.0469558058439031,66.021728515625
"1257",7,1160,0.018564325409684,66.021728515625
"1258",8,1160,0.655528104477451,66.021728515625
"1259",9,1160,0.811408877862206,66.021728515625
"1260",10,1160,3.53122852592525,66.021728515625
"1261",1,1210,3.81333184402564,68.8674926757812
"1262",2,1210,0.0398019506106768,68.8674926757812
"1263",3,1210,0.884227852330297,68.8674926757812
"1264",4,1210,1.90041814543779,68.8674926757812
"1265",5,1210,3.50803054266304,68.8674926757812
"1266",6,1210,0.0426782624543554,68.8674926757812
"1267",7,1210,0.019269763457769,68.8674926757812
"1268",8,1210,0.695971589108752,68.8674926757812
"1269",9,1210,0.776567830631966,68.8674926757812
"1270",10,1210,3.56877718067512,68.8674926757812
"1271",1,1210,3.83206863055893,68.8674926757812
"1272",2,1210,0.0462709970120766,68.8674926757812
"1273",3,1210,0.884160437181584,68.8674926757812
"1274",4,1210,1.82938958773536,68.8674926757812
"1275",5,1210,3.52482178445622,68.8674926757812
"1276",6,1210,0.0410069701514706,68.8674926757812
"1277",7,1210,0.0185704512012743,68.8674926757812
"1278",8,1210,0.682428604969357,68.8674926757812
"1279",9,1210,0.76281087242155,68.8674926757812
"1280",10,1210,3.53945063691782,68.8674926757812
"1281",1,1210,3.7896609467193,68.8674926757812
"1282",2,1210,0.039650597565434,68.8674926757812
"1283",3,1210,0.856539831923661,68.8674926757812
"1284",4,1210,1.84035082899833,68.8674926757812
"1285",5,1210,3.54214581965968,68.8674926757812
"1286",6,1210,0.0481688435340202,68.8674926757812
"1287",7,1210,0.016988680913375,68.8674926757812
"1288",8,1210,0.670207047859428,68.8674926757812
"1289",9,1210,0.764902121083279,68.8674926757812
"1290",10,1210,3.58678910881655,68.8674926757812
"1291",1,1210,3.78078960955773,68.8674926757812
"1292",2,1210,0.0385938960609072,68.8674926757812
"1293",3,1210,0.874950278327874,68.8674926757812
"1294",4,1210,1.85003533531177,68.8674926757812
"1295",5,1210,3.54638097064012,68.8674926757812
"1296",6,1210,0.0415284227492761,68.8674926757812
"1297",7,1210,0.0198163839227314,68.8674926757812
"1298",8,1210,0.672469971340643,68.8674926757812
"1299",9,1210,0.769412857764606,68.8674926757812
"1300",10,1210,3.59630708866426,68.8674926757812
"1301",1,1210,3.83438565703168,68.8674926757812
"1302",2,1210,0.0417533516472278,68.8674926757812
"1303",3,1210,0.850697963948902,68.8674926757812
"1304",4,1210,1.84987743818672,68.8674926757812
"1305",5,1210,3.51435173527994,68.8674926757812
"1306",6,1210,0.0441126270963162,68.8674926757812
"1307",7,1210,0.0201798541430596,68.8674926757812
"1308",8,1210,0.655887730167923,68.8674926757812
"1309",9,1210,0.78327741458149,68.8674926757812
"1310",10,1210,3.56894847689482,68.8674926757812
"1311",1,1210,3.75956489473851,68.8674926757812
"1312",2,1210,0.04224528822869,68.8674926757812
"1313",3,1210,0.869256028563258,68.8674926757812
"1314",4,1210,1.88552688086719,68.8674926757812
"1315",5,1210,3.52023604812213,68.8674926757812
"1316",6,1210,0.0458456045484297,68.8674926757812
"1317",7,1210,0.0137593779870875,68.8674926757812
"1318",8,1210,0.662714805160753,68.8674926757812
"1319",9,1210,0.771749686813494,68.8674926757812
"1320",10,1210,3.59647644009631,68.8674926757812
"1321",1,1210,3.81886316657495,68.8674926757812
"1322",2,1210,0.0450095830307207,68.8674926757812
"1323",3,1210,0.839925841823527,68.8674926757812
"1324",4,1210,1.87584993554991,68.8674926757812
"1325",5,1210,3.51715616353001,68.8674926757812
"1326",6,1210,0.0474736215084711,68.8674926757812
"1327",7,1210,0.0187197242552099,68.8674926757812
"1328",8,1210,0.672873239161981,68.8674926757812
"1329",9,1210,0.772947686198938,68.8674926757812
"1330",10,1210,3.53850421244901,68.8674926757812
"1331",1,1210,3.79487863515811,68.8674926757812
"1332",2,1210,0.0458305511655223,68.8674926757812
"1333",3,1210,0.823492706138194,68.8674926757812
"1334",4,1210,1.88759625094354,68.8674926757812
"1335",5,1210,3.51729166925673,68.8674926757812
"1336",6,1210,0.043659224758153,68.8674926757812
"1337",7,1210,0.0187352560823249,68.8674926757812
"1338",8,1210,0.676254243565868,68.8674926757812
"1339",9,1210,0.790739195871399,68.8674926757812
"1340",10,1210,3.59541338922634,68.8674926757812
"1341",1,1210,3.8506579260065,68.8674926757812
"1342",2,1210,0.0378477987302622,68.8674926757812
"1343",3,1210,0.842788026523686,68.8674926757812
"1344",4,1210,1.88771691351486,68.8674926757812
"1345",5,1210,3.54245559242896,68.8674926757812
"1346",6,1210,0.0396989516230111,68.8674926757812
"1347",7,1210,0.0208369777599249,68.8674926757812
"1348",8,1210,0.661400983080319,68.8674926757812
"1349",9,1210,0.782060089937285,68.8674926757812
"1350",10,1210,3.54523041441176,68.8674926757812
"1351",1,1210,3.77398934964435,68.8674926757812
"1352",2,1210,0.0411352906698015,68.8674926757812
"1353",3,1210,0.850043806231465,68.8674926757812
"1354",4,1210,1.87035414638695,68.8674926757812
"1355",5,1210,3.50727778887363,68.8674926757812
"1356",6,1210,0.0434566689278166,68.8674926757812
"1357",7,1210,0.0177361131783779,68.8674926757812
"1358",8,1210,0.676362089504321,68.8674926757812
"1359",9,1210,0.76577406248101,68.8674926757812
"1360",10,1210,3.61831586208332,68.8674926757812
"1361",1,1210,3.80153899226207,68.8674926757812
"1362",2,1210,0.0427667726123867,68.8674926757812
"1363",3,1210,0.871871890186127,68.8674926757812
"1364",4,1210,1.89477457961526,68.8674926757812
"1365",5,1210,3.51835605294681,68.8674926757812
"1366",6,1210,0.0528271341466648,68.8674926757812
"1367",7,1210,0.0185114314335575,68.8674926757812
"1368",8,1210,0.687819077633815,68.8674926757812
"1369",9,1210,0.788302148691673,68.8674926757812
"1370",10,1210,3.59859760233835,68.8674926757812
"1371",1,1210,3.8356617721611,68.8674926757812
"1372",2,1210,0.0412950081253727,68.8674926757812
"1373",3,1210,0.847444123624926,68.8674926757812
"1374",4,1210,1.85410639528742,68.8674926757812
"1375",5,1210,3.48226314232122,68.8674926757812
"1376",6,1210,0.0476470103544151,68.8674926757812
"1377",7,1210,0.016618152126227,68.8674926757812
"1378",8,1210,0.688461216091098,68.8674926757812
"1379",9,1210,0.797050267129026,68.8674926757812
"1380",10,1210,3.56455789995052,68.8674926757812
"1381",1,1210,3.78774103495473,68.8674926757812
"1382",2,1210,0.0418991926851041,68.8674926757812
"1383",3,1210,0.874448109166401,68.8674926757812
"1384",4,1210,1.84699186333594,68.8674926757812
"1385",5,1210,3.51885393101841,68.8674926757812
"1386",6,1210,0.0383535516419991,68.8674926757812
"1387",7,1210,0.0187159594696794,68.8674926757812
"1388",8,1210,0.670167864587031,68.8674926757812
"1389",9,1210,0.798846507360984,68.8674926757812
"1390",10,1210,3.56333440734915,68.8674926757812
"1391",1,1210,3.78572940425077,68.8674926757812
"1392",2,1210,0.0369777270691236,68.8674926757812
"1393",3,1210,0.886668939011379,68.8674926757812
"1394",4,1210,1.86508741054575,68.8674926757812
"1395",5,1210,3.54417330880022,68.8674926757812
"1396",6,1210,0.0381630834319603,68.8674926757812
"1397",7,1210,0.0207906572354919,68.8674926757812
"1398",8,1210,0.675500284256523,68.8674926757812
"1399",9,1210,0.769623072642638,68.8674926757812
"1400",10,1210,3.5719288565547,68.8674926757812
"1401",1,1210,3.81134159889907,68.8674926757812
"1402",2,1210,0.0440272629728036,68.8674926757812
"1403",3,1210,0.849419575010973,68.8674926757812
"1404",4,1210,1.86996416580139,68.8674926757812
"1405",5,1210,3.54929568963571,68.8674926757812
"1406",6,1210,0.0474365898487258,68.8674926757812
"1407",7,1210,0.0190079001462165,68.8674926757812
"1408",8,1210,0.679241622731892,68.8674926757812
"1409",9,1210,0.796060277895847,68.8674926757812
"1410",10,1210,3.57447755879332,68.8674926757812
"1411",1,1210,3.77613428292922,68.8674926757812
"1412",2,1210,0.0453607650657798,68.8674926757812
"1413",3,1210,0.845409904697567,68.8674926757812
"1414",4,1210,1.89285737822935,68.8674926757812
"1415",5,1210,3.54430955908439,68.8674926757812
"1416",6,1210,0.0432759083553683,68.8674926757812
"1417",7,1210,0.0173807571378831,68.8674926757812
"1418",8,1210,0.676769461721047,68.8674926757812
"1419",9,1210,0.765590511955448,68.8674926757812
"1420",10,1210,3.57586978325639,68.8674926757812
"1421",1,1210,3.81582959247664,68.8674926757812
"1422",2,1210,0.0405242041897451,68.8674926757812
"1423",3,1210,0.832875545289834,68.8674926757812
"1424",4,1210,1.84577287663924,68.8674926757812
"1425",5,1210,3.46597429173995,68.8674926757812
"1426",6,1210,0.0475129687511979,68.8674926757812
"1427",7,1210,0.0209716342489591,68.8674926757812
"1428",8,1210,0.659820144282917,68.8674926757812
"1429",9,1210,0.783255342334779,68.8674926757812
"1430",10,1210,3.59685906878452,68.8674926757812
"1431",1,1210,3.78193851305654,68.8674926757812
"1432",2,1210,0.0398782302465943,68.8674926757812
"1433",3,1210,0.84546639369769,68.8674926757812
"1434",4,1210,1.8862938488707,68.8674926757812
"1435",5,1210,3.54852086157783,68.8674926757812
"1436",6,1210,0.042250456993573,68.8674926757812
"1437",7,1210,0.0189083866707345,68.8674926757812
"1438",8,1210,0.653355954250658,68.8674926757812
"1439",9,1210,0.792507347096293,68.8674926757812
"1440",10,1210,3.6039281743556,68.8674926757812
"1441",1,1210,3.79599162269365,68.8674926757812
"1442",2,1210,0.0423846393151605,68.8674926757812
"1443",3,1210,0.859856343384295,68.8674926757812
"1444",4,1210,1.87364148564756,68.8674926757812
"1445",5,1210,3.5230464270275,68.8674926757812
"1446",6,1210,0.0413419542489361,68.8674926757812
"1447",7,1210,0.0143142857652456,68.8674926757812
"1448",8,1210,0.680776709140838,68.8674926757812
"1449",9,1210,0.797476564886982,68.8674926757812
"1450",10,1210,3.60963964158342,68.8674926757812
"1451",1,1210,3.84880924897352,68.8674926757812
"1452",2,1210,0.040864749193517,68.8674926757812
"1453",3,1210,0.859575746328834,68.8674926757812
"1454",4,1210,1.85468313729568,68.8674926757812
"1455",5,1210,3.49797212618252,68.8674926757812
"1456",6,1210,0.0475254538312749,68.8674926757812
"1457",7,1210,0.018127411193898,68.8674926757812
"1458",8,1210,0.675907534376115,68.8674926757812
"1459",9,1210,0.807871171451693,68.8674926757812
"1460",10,1210,3.56652975117763,68.8674926757812
"1461",1,1210,3.77107913717138,68.8674926757812
"1462",2,1210,0.0398216154641491,68.8674926757812
"1463",3,1210,0.858051099836905,68.8674926757812
"1464",4,1210,1.88110638277114,68.8674926757812
"1465",5,1210,3.50624333267408,68.8674926757812
"1466",6,1210,0.0432530620104834,68.8674926757812
"1467",7,1210,0.0166274985616566,68.8674926757812
"1468",8,1210,0.67908563663132,68.8674926757812
"1469",9,1210,0.790564543318143,68.8674926757812
"1470",10,1210,3.5887023181537,68.8674926757812
"1471",1,1260,3.82860082546702,71.7132568359375
"1472",2,1260,0.0370737859883686,71.7132568359375
"1473",3,1260,0.877982172888833,71.7132568359375
"1474",4,1260,1.86820906027191,71.7132568359375
"1475",5,1260,3.50045967248205,71.7132568359375
"1476",6,1260,0.0377456816021789,71.7132568359375
"1477",7,1260,0.0197451352580801,71.7132568359375
"1478",8,1260,0.665232860901087,71.7132568359375
"1479",9,1260,0.795442009257533,71.7132568359375
"1480",10,1260,3.59790666173753,71.7132568359375
"1481",1,1260,3.783042916156,71.7132568359375
"1482",2,1260,0.03606057794895,71.7132568359375
"1483",3,1260,0.872842937407899,71.7132568359375
"1484",4,1260,1.86950099682773,71.7132568359375
"1485",5,1260,3.51594958324678,71.7132568359375
"1486",6,1260,0.0384241637444417,71.7132568359375
"1487",7,1260,0.0175008091352009,71.7132568359375
"1488",8,1260,0.665283025716193,71.7132568359375
"1489",9,1260,0.821753473492693,71.7132568359375
"1490",10,1260,3.575974083028,71.7132568359375
"1491",1,1260,3.73548274055722,71.7132568359375
"1492",2,1260,0.037732464859531,71.7132568359375
"1493",3,1260,0.848128764085592,71.7132568359375
"1494",4,1260,1.85629943327836,71.7132568359375
"1495",5,1260,3.51480745759867,71.7132568359375
"1496",6,1260,0.0378245262754449,71.7132568359375
"1497",7,1260,0.0176061100102806,71.7132568359375
"1498",8,1260,0.676900634004964,71.7132568359375
"1499",9,1260,0.78111517407275,71.7132568359375
"1500",10,1260,3.57726680497011,71.7132568359375
"1501",1,1260,3.7993097982114,71.7132568359375
"1502",2,1260,0.0382662353197591,71.7132568359375
"1503",3,1260,0.877750671287972,71.7132568359375
"1504",4,1260,1.87872976430488,71.7132568359375
"1505",5,1260,3.52150708705449,71.7132568359375
"1506",6,1260,0.0341237295071096,71.7132568359375
"1507",7,1260,0.0166686967268892,71.7132568359375
"1508",8,1260,0.684991781039952,71.7132568359375
"1509",9,1260,0.7968908092243,71.7132568359375
"1510",10,1260,3.57152258681924,71.7132568359375
"1511",1,1260,3.78001688408313,71.7132568359375
"1512",2,1260,0.0340458711183325,71.7132568359375
"1513",3,1260,0.888452939108594,71.7132568359375
"1514",4,1260,1.87843873574567,71.7132568359375
"1515",5,1260,3.52189473772302,71.7132568359375
"1516",6,1260,0.0381748936580135,71.7132568359375
"1517",7,1260,0.0179966992512356,71.7132568359375
"1518",8,1260,0.676092345707044,71.7132568359375
"1519",9,1260,0.781575698193111,71.7132568359375
"1520",10,1260,3.57543114145044,71.7132568359375
"1521",1,1260,3.77526219160071,71.7132568359375
"1522",2,1260,0.0362218269324415,71.7132568359375
"1523",3,1260,0.875900639654591,71.7132568359375
"1524",4,1260,1.86098403312469,71.7132568359375
"1525",5,1260,3.52191234499521,71.7132568359375
"1526",6,1260,0.0382245432639235,71.7132568359375
"1527",7,1260,0.0186426823359514,71.7132568359375
"1528",8,1260,0.670871315442347,71.7132568359375
"1529",9,1260,0.793977461820693,71.7132568359375
"1530",10,1260,3.56978502186977,71.7132568359375
"1531",1,1260,3.81845347086589,71.7132568359375
"1532",2,1260,0.035912831624349,71.7132568359375
"1533",3,1260,0.876420593261719,71.7132568359375
"1534",4,1260,1.84908777872721,71.7132568359375
"1535",5,1260,3.4998654683431,71.7132568359375
"1536",6,1260,0.041632080078125,71.7132568359375
"1537",7,1260,0.0185256958007812,71.7132568359375
"1538",8,1260,0.671366628011068,71.7132568359375
"1539",9,1260,0.783108774820964,71.7132568359375
"1540",10,1260,3.59631322224935,71.7132568359375
"1541",1,1260,3.78290392875713,71.7132568359375
"1542",2,1260,0.038272345212479,71.7132568359375
"1543",3,1260,0.864128280693292,71.7132568359375
"1544",4,1260,1.81627967473596,71.7132568359375
"1545",5,1260,3.50673106412182,71.7132568359375
"1546",6,1260,0.0371121687334446,71.7132568359375
"1547",7,1260,0.0172785423802187,71.7132568359375
"1548",8,1260,0.667115716979835,71.7132568359375
"1549",9,1260,0.777040531019905,71.7132568359375
"1550",10,1260,3.59293863606746,71.7132568359375
"1551",1,1260,3.8010708377571,71.7132568359375
"1552",2,1260,0.0405307487662443,71.7132568359375
"1553",3,1260,0.854303009758384,71.7132568359375
"1554",4,1260,1.80745563652423,71.7132568359375
"1555",5,1260,3.51685841608896,71.7132568359375
"1556",6,1260,0.0427338551484771,71.7132568359375
"1557",7,1260,0.0170686703285606,71.7132568359375
"1558",8,1260,0.68982813568811,71.7132568359375
"1559",9,1260,0.793084728396562,71.7132568359375
"1560",10,1260,3.6170480039527,71.7132568359375
"1561",1,1260,3.76386252168001,71.7132568359375
"1562",2,1260,0.0401387224821878,71.7132568359375
"1563",3,1260,0.879478288949458,71.7132568359375
"1564",4,1260,1.87226368097154,71.7132568359375
"1565",5,1260,3.55374992031517,71.7132568359375
"1566",6,1260,0.0398482970863577,71.7132568359375
"1567",7,1260,0.0170153169516685,71.7132568359375
"1568",8,1260,0.685791252791159,71.7132568359375
"1569",9,1260,0.779189974723884,71.7132568359375
"1570",10,1260,3.5772848042086,71.7132568359375
"1571",1,1260,3.80927289091929,71.7132568359375
"1572",2,1260,0.0403150097387178,71.7132568359375
"1573",3,1260,0.887508268294599,71.7132568359375
"1574",4,1260,1.83089119459061,71.7132568359375
"1575",5,1260,3.49568556631075,71.7132568359375
"1576",6,1260,0.0435623357715434,71.7132568359375
"1577",7,1260,0.0180102108480445,71.7132568359375
"1578",8,1260,0.675662524232406,71.7132568359375
"1579",9,1260,0.772058694340669,71.7132568359375
"1580",10,1260,3.61321059078969,71.7132568359375
"1581",1,1260,3.79889995424759,71.7132568359375
"1582",2,1260,0.0355463983654564,71.7132568359375
"1583",3,1260,0.881516550607734,71.7132568359375
"1584",4,1260,1.8491896423794,71.7132568359375
"1585",5,1260,3.51135315614883,71.7132568359375
"1586",6,1260,0.0414744432514781,71.7132568359375
"1587",7,1260,0.0166834663497551,71.7132568359375
"1588",8,1260,0.691945508004863,71.7132568359375
"1589",9,1260,0.798340053629746,71.7132568359375
"1590",10,1260,3.60107669677957,71.7132568359375
"1591",1,1260,3.79180402601009,71.7132568359375
"1592",2,1260,0.0375751814478254,71.7132568359375
"1593",3,1260,0.873309971426275,71.7132568359375
"1594",4,1260,1.88119336817823,71.7132568359375
"1595",5,1260,3.55936336509072,71.7132568359375
"1596",6,1260,0.0402607396916887,71.7132568359375
"1597",7,1260,0.0158552205221263,71.7132568359375
"1598",8,1260,0.668212921948375,71.7132568359375
"1599",9,1260,0.799567237780603,71.7132568359375
"1600",10,1260,3.57402814071327,71.7132568359375
"1601",1,1260,3.84395167617966,71.7132568359375
"1602",2,1260,0.0381266352294937,71.7132568359375
"1603",3,1260,0.866006388614689,71.7132568359375
"1604",4,1260,1.8769936818766,71.7132568359375
"1605",5,1260,3.48087812740935,71.7132568359375
"1606",6,1260,0.0401631753503434,71.7132568359375
"1607",7,1260,0.0172729526733405,71.7132568359375
"1608",8,1260,0.659764994013546,71.7132568359375
"1609",9,1260,0.783028059844544,71.7132568359375
"1610",10,1260,3.59403478659667,71.7132568359375
"1611",1,1260,3.79264532687783,71.7132568359375
"1612",2,1260,0.0345355717514654,71.7132568359375
"1613",3,1260,0.867862166458486,71.7132568359375
"1614",4,1260,1.85639271264043,71.7132568359375
"1615",5,1260,3.53322100073543,71.7132568359375
"1616",6,1260,0.0417369781335908,71.7132568359375
"1617",7,1260,0.0135531500625987,71.7132568359375
"1618",8,1260,0.681333356075066,71.7132568359375
"1619",9,1260,0.78150174755624,71.7132568359375
"1620",10,1260,3.6066032732771,71.7132568359375
"1621",1,1260,3.78485067782573,71.7132568359375
"1622",2,1260,0.0332751122593009,71.7132568359375
"1623",3,1260,0.897538188840709,71.7132568359375
"1624",4,1260,1.88099713597383,71.7132568359375
"1625",5,1260,3.53750838089612,71.7132568359375
"1626",6,1260,0.0379107346942996,71.7132568359375
"1627",7,1260,0.0153521296649971,71.7132568359375
"1628",8,1260,0.666114377246642,71.7132568359375
"1629",9,1260,0.776359691972164,71.7132568359375
"1630",10,1260,3.59893902481131,71.7132568359375
"1631",1,1260,3.76524818726596,71.7132568359375
"1632",2,1260,0.03830036051001,71.7132568359375
"1633",3,1260,0.869225134277656,71.7132568359375
"1634",4,1260,1.83618061815494,71.7132568359375
"1635",5,1260,3.56692697097862,71.7132568359375
"1636",6,1260,0.0391243359158945,71.7132568359375
"1637",7,1260,0.0175285508798127,71.7132568359375
"1638",8,1260,0.656337863870742,71.7132568359375
"1639",9,1260,0.790344239341228,71.7132568359375
"1640",10,1260,3.60814100007666,71.7132568359375
"1641",1,1260,3.80557962810248,71.7132568359375
"1642",2,1260,0.0369018653092474,71.7132568359375
"1643",3,1260,0.877198516797209,71.7132568359375
"1644",4,1260,1.88051833390971,71.7132568359375
"1645",5,1260,3.5092467447184,71.7132568359375
"1646",6,1260,0.0397384749523954,71.7132568359375
"1647",7,1260,0.0204686537330472,71.7132568359375
"1648",8,1260,0.680579303395366,71.7132568359375
"1649",9,1260,0.793571683787084,71.7132568359375
"1650",10,1260,3.56672661844481,71.7132568359375
"1651",1,1260,3.78994609866771,71.7132568359375
"1652",2,1260,0.0362192970810027,71.7132568359375
"1653",3,1260,0.858580700693345,71.7132568359375
"1654",4,1260,1.84988368657921,71.7132568359375
"1655",5,1260,3.52141416508534,71.7132568359375
"1656",6,1260,0.0425824696148025,71.7132568359375
"1657",7,1260,0.0168131594482464,71.7132568359375
"1658",8,1260,0.664750749448942,71.7132568359375
"1659",9,1260,0.778082410118679,71.7132568359375
"1660",10,1260,3.54882048982366,71.7132568359375
"1661",1,1260,3.80154685842617,71.7132568359375
"1662",2,1260,0.0404441873940281,71.7132568359375
"1663",3,1260,0.882038967598428,71.7132568359375
"1664",4,1260,1.8527729615631,71.7132568359375
"1665",5,1260,3.51153904744297,71.7132568359375
"1666",6,1260,0.0392578164257816,71.7132568359375
"1667",7,1260,0.0199625671004234,71.7132568359375
"1668",8,1260,0.675914577682604,71.7132568359375
"1669",9,1260,0.767887955206764,71.7132568359375
"1670",10,1260,3.58221725682199,71.7132568359375
"1671",1,1260,3.79911423768361,71.7132568359375
"1672",2,1260,0.0422462181737452,71.7132568359375
"1673",3,1260,0.866774680532374,71.7132568359375
"1674",4,1260,1.87042137064682,71.7132568359375
"1675",5,1260,3.50747828301904,71.7132568359375
"1676",6,1260,0.0355221829428937,71.7132568359375
"1677",7,1260,0.0173677964455576,71.7132568359375
"1678",8,1260,0.681075850067272,71.7132568359375
"1679",9,1260,0.774905896156486,71.7132568359375
"1680",10,1260,3.57049347945291,71.7132568359375
"1681",1,1310,3.78524489234795,74.5590209960938
"1682",2,1310,0.0269664741579293,74.5590209960938
"1683",3,1310,0.872465142001303,74.5590209960938
"1684",4,1310,1.84074230375986,74.5590209960938
"1685",5,1310,3.54303159777776,74.5590209960938
"1686",6,1310,0.0348582819803767,74.5590209960938
"1687",7,1310,0.0173486512642343,74.5590209960938
"1688",8,1310,0.692558778989345,74.5590209960938
"1689",9,1310,0.788494648656676,74.5590209960938
"1690",10,1310,3.55490084419079,74.5590209960938
"1691",1,1310,3.82267350181784,74.5590209960938
"1692",2,1310,0.028590498708964,74.5590209960938
"1693",3,1310,0.880560047145698,74.5590209960938
"1694",4,1310,1.89137657841601,74.5590209960938
"1695",5,1310,3.50617505605703,74.5590209960938
"1696",6,1310,0.0347478967035153,74.5590209960938
"1697",7,1310,0.0163705610319368,74.5590209960938
"1698",8,1310,0.674857890071654,74.5590209960938
"1699",9,1310,0.770077833567271,74.5590209960938
"1700",10,1310,3.56355136495933,74.5590209960938
"1701",1,1310,3.80168761079528,74.5590209960938
"1702",2,1310,0.0322334568907408,74.5590209960938
"1703",3,1310,0.863964575266694,74.5590209960938
"1704",4,1310,1.82817032627626,74.5590209960938
"1705",5,1310,3.50944136549046,74.5590209960938
"1706",6,1310,0.037507916214543,74.5590209960938
"1707",7,1310,0.0204175490265894,74.5590209960938
"1708",8,1310,0.66032695778141,74.5590209960938
"1709",9,1310,0.807914671139981,74.5590209960938
"1710",10,1310,3.5946663539029,74.5590209960938
"1711",1,1310,3.82208162968137,74.5590209960938
"1712",2,1310,0.0322166453609976,74.5590209960938
"1713",3,1310,0.84428408575999,74.5590209960938
"1714",4,1310,1.81381867414877,74.5590209960938
"1715",5,1310,3.5263319555164,74.5590209960938
"1716",6,1310,0.0317581187343852,74.5590209960938
"1717",7,1310,0.0172686264708032,74.5590209960938
"1718",8,1310,0.66211117726243,74.5590209960938
"1719",9,1310,0.803926876162797,74.5590209960938
"1720",10,1310,3.55537375539397,74.5590209960938
"1721",1,1310,3.76730592622406,74.5590209960938
"1722",2,1310,0.0335666719659705,74.5590209960938
"1723",3,1310,0.887438821821804,74.5590209960938
"1724",4,1310,1.84366020242288,74.5590209960938
"1725",5,1310,3.54262386357883,74.5590209960938
"1726",6,1310,0.0378714151765772,74.5590209960938
"1727",7,1310,0.0234702219036855,74.5590209960938
"1728",8,1310,0.668523797741411,74.5590209960938
"1729",9,1310,0.785376200965989,74.5590209960938
"1730",10,1310,3.59097853772792,74.5590209960938
"1731",1,1310,3.80273332903395,74.5590209960938
"1732",2,1310,0.0309260792681632,74.5590209960938
"1733",3,1310,0.878643110126928,74.5590209960938
"1734",4,1310,1.85860736593112,74.5590209960938
"1735",5,1310,3.52736060799944,74.5590209960938
"1736",6,1310,0.0385750742696314,74.5590209960938
"1737",7,1310,0.0171712651693697,74.5590209960938
"1738",8,1310,0.666618929800796,74.5590209960938
"1739",9,1310,0.789576835983755,74.5590209960938
"1740",10,1310,3.57328687585595,74.5590209960938
"1741",1,1310,3.77904421608481,74.5590209960938
"1742",2,1310,0.037806176402741,74.5590209960938
"1743",3,1310,0.844363201253177,74.5590209960938
"1744",4,1310,1.84437078469492,74.5590209960938
"1745",5,1310,3.49492505679686,74.5590209960938
"1746",6,1310,0.0359776779509903,74.5590209960938
"1747",7,1310,0.0137195875486851,74.5590209960938
"1748",8,1310,0.665013697203269,74.5590209960938
"1749",9,1310,0.771608036223136,74.5590209960938
"1750",10,1310,3.59487602098292,74.5590209960938
"1751",1,1310,3.78081985257085,74.5590209960938
"1752",2,1310,0.032496488409153,74.5590209960938
"1753",3,1310,0.882348286922767,74.5590209960938
"1754",4,1310,1.84540360845648,74.5590209960938
"1755",5,1310,3.51817357999989,74.5590209960938
"1756",6,1310,0.0304884256104687,74.5590209960938
"1757",7,1310,0.0224411698938064,74.5590209960938
"1758",8,1310,0.656102730228711,74.5590209960938
"1759",9,1310,0.79495610200926,74.5590209960938
"1760",10,1310,3.58857250804814,74.5590209960938
"1761",1,1310,3.79719449604995,74.5590209960938
"1762",2,1310,0.0288028242353398,74.5590209960938
"1763",3,1310,0.852647215761464,74.5590209960938
"1764",4,1310,1.87093387701537,74.5590209960938
"1765",5,1310,3.4910179084015,74.5590209960938
"1766",6,1310,0.0367468261128335,74.5590209960938
"1767",7,1310,0.0158852063025864,74.5590209960938
"1768",8,1310,0.657249234567934,74.5590209960938
"1769",9,1310,0.79431016064483,74.5590209960938
"1770",10,1310,3.57140499197113,74.5590209960938
"1771",1,1310,3.79971555723263,74.5590209960938
"1772",2,1310,0.0308008696282169,74.5590209960938
"1773",3,1310,0.875769680721159,74.5590209960938
"1774",4,1310,1.83829088024648,74.5590209960938
"1775",5,1310,3.5180486057206,74.5590209960938
