"","src","lambda","dr","ol"
"2091",1,1360,0.713408217703057,77.40478515625
"2092",2,1360,0.967178531128882,77.40478515625
"2093",3,1360,0.721353524392049,77.40478515625
"2094",4,1360,0.510072878070326,77.40478515625
"2095",5,1360,0.704196745381133,77.40478515625
"2096",6,1360,0.935564423335863,77.40478515625
"2097",7,1360,0.315980777205864,77.40478515625
"2098",8,1360,0.708448668642677,77.40478515625
"2099",9,1360,0.524459136097886,77.40478515625
"2100",10,1360,0.707131794380117,77.40478515625
"2101",1,1410,0.721201255042582,80.2505493164062
"2102",2,1410,0.966152902022801,80.2505493164062
"2103",3,1410,0.734687131050767,80.2505493164062
"2104",4,1410,0.520940363171477,80.2505493164062
"2105",5,1410,0.719263068503491,80.2505493164062
"2106",6,1410,0.938001321128621,80.2505493164062
"2107",7,1410,0.334016103969487,80.2505493164062
"2108",8,1410,0.717114300601582,80.2505493164062
"2109",9,1410,0.545529218493311,80.2505493164062
"2110",10,1410,0.723515743550835,80.2505493164062
"2111",1,1410,0.721840109294766,80.2505493164062
"2112",2,1410,0.966951486476944,80.2505493164062
"2113",3,1410,0.735253288157926,80.2505493164062
"2114",4,1410,0.520415175715064,80.2505493164062
"2115",5,1410,0.71721418561011,80.2505493164062
"2116",6,1410,0.938630737002476,80.2505493164062
"2117",7,1410,0.331336525081956,80.2505493164062
"2118",8,1410,0.715898288973384,80.2505493164062
"2119",9,1410,0.544950290267234,80.2505493164062
"2120",10,1410,0.720278560769358,80.2505493164062
"2121",1,1410,0.720947724708537,80.2505493164062
"2122",2,1410,0.966184827976513,80.2505493164062
"2123",3,1410,0.738140995593888,80.2505493164062
"2124",4,1410,0.523552687361628,80.2505493164062
"2125",5,1410,0.725078649575058,80.2505493164062
"2126",6,1410,0.940462359217546,80.2505493164062
"2127",7,1410,0.335242404958872,80.2505493164062
"2128",8,1410,0.719183731177982,80.2505493164062
"2129",9,1410,0.541607295525791,80.2505493164062
"2130",10,1410,0.7231220657277,80.2505493164062
"2131",1,1410,0.722882158069096,80.2505493164062
"2132",2,1410,0.968990786776314,80.2505493164062
"2133",3,1410,0.736959408194234,80.2505493164062
"2134",4,1410,0.518736050745918,80.2505493164062
"2135",5,1410,0.716541032570047,80.2505493164062
"2136",6,1410,0.940657729862638,80.2505493164062
"2137",7,1410,0.330111926260346,80.2505493164062
"2138",8,1410,0.714686733345914,80.2505493164062
"2139",9,1410,0.546977047956708,80.2505493164062
"2140",10,1410,0.720817835058874,80.2505493164062
"2141",1,1410,0.724274715989109,80.2505493164062
"2142",2,1410,0.965380411538279,80.2505493164062
"2143",3,1410,0.724066985645933,80.2505493164062
"2144",4,1410,0.524254974769114,80.2505493164062
"2145",5,1410,0.720482552249004,80.2505493164062
"2146",6,1410,0.93889885730475,80.2505493164062
"2147",7,1410,0.334155682432274,80.2505493164062
"2148",8,1410,0.723495329312995,80.2505493164062
"2149",9,1410,0.537917661803306,80.2505493164062
"2150",10,1410,0.718006392802178,80.2505493164062
"2151",1,1410,0.721397606257657,80.2505493164062
"2152",2,1410,0.965837338610876,80.2505493164062
"2153",3,1410,0.734640615080765,80.2505493164062
"2154",4,1410,0.521474131821403,80.2505493164062
"2155",5,1410,0.718582447559025,80.2505493164062
"2156",6,1410,0.941800921271074,80.2505493164062
"2157",7,1410,0.324499214921254,80.2505493164062
"2158",8,1410,0.716929338823418,80.2505493164062
"2159",9,1410,0.545371391045336,80.2505493164062
"2160",10,1410,0.721699780810295,80.2505493164062
"2161",1,1410,0.721313782991202,80.2505493164062
"2162",2,1410,0.967606067059464,80.2505493164062
"2163",3,1410,0.735405717517853,80.2505493164062
"2164",4,1410,0.525232637179758,80.2505493164062
"2165",5,1410,0.724332288694513,80.2505493164062
"2166",6,1410,0.939324774132192,80.2505493164062
"2167",7,1410,0.334029178589858,80.2505493164062
"2168",8,1410,0.715011997244197,80.2505493164062
"2169",9,1410,0.547069313435637,80.2505493164062
"2170",10,1410,0.722700307172838,80.2505493164062
"2171",1,1410,0.71986209176565,80.2505493164062
"2172",2,1410,0.966804584581728,80.2505493164062
"2173",3,1410,0.730954563617986,80.2505493164062
"2174",4,1410,0.520833829093592,80.2505493164062
"2175",5,1410,0.725674915635546,80.2505493164062
"2176",6,1410,0.940961583785058,80.2505493164062
"2177",7,1410,0.332577582542157,80.2505493164062
"2178",8,1410,0.720408789445113,80.2505493164062
"2179",9,1410,0.535817913713552,80.2505493164062
"2180",10,1410,0.718312196278298,80.2505493164062
"2181",1,1410,0.718563872873684,80.2505493164062
"2182",2,1410,0.966468028755202,80.2505493164062
"2183",3,1410,0.730728690886094,80.2505493164062
"2184",4,1410,0.522755432710637,80.2505493164062
"2185",5,1410,0.719939261649426,80.2505493164062
"2186",6,1410,0.93843358425561,80.2505493164062
"2187",7,1410,0.330415290231241,80.2505493164062
"2188",8,1410,0.722692643347407,80.2505493164062
"2189",9,1410,0.536468513133432,80.2505493164062
"2190",10,1410,0.722308708368714,80.2505493164062
"2191",1,1410,0.720289306986858,80.2505493164062
"2192",2,1410,0.965887331268764,80.2505493164062
"2193",3,1410,0.729249573621376,80.2505493164062
"2194",4,1410,0.529132265424694,80.2505493164062
"2195",5,1410,0.719218654506135,80.2505493164062
"2196",6,1410,0.939406849866269,80.2505493164062
"2197",7,1410,0.33454964923019,80.2505493164062
"2198",8,1410,0.720367614052496,80.2505493164062
"2199",9,1410,0.543938285876053,80.2505493164062
"2200",10,1410,0.722382075471698,80.2505493164062
"2201",1,1410,0.715459315715744,80.2505493164062
"2202",2,1410,0.967508771929825,80.2505493164062
"2203",3,1410,0.73349523719702,80.2505493164062
"2204",4,1410,0.515088003429633,80.2505493164062
"2205",5,1410,0.724850334546308,80.2505493164062
"2206",6,1410,0.940526402601381,80.2505493164062
"2207",7,1410,0.324477548212634,80.2505493164062
"2208",8,1410,0.716435982051708,80.2505493164062
"2209",9,1410,0.539802701615765,80.2505493164062
"2210",10,1410,0.719813585651744,80.2505493164062
"2211",1,1410,0.7209781270713,80.2505493164062
"2212",2,1410,0.966045715915031,80.2505493164062
"2213",3,1410,0.733183538315989,80.2505493164062
"2214",4,1410,0.522553634363839,80.2505493164062
"2215",5,1410,0.723181915120495,80.2505493164062
"2216",6,1410,0.939352203647416,80.2505493164062
"2217",7,1410,0.333646462037059,80.2505493164062
"2218",8,1410,0.715266797252968,80.2505493164062
"2219",9,1410,0.544280181371623,80.2505493164062
"2220",10,1410,0.723079093388508,80.2505493164062
"2221",1,1410,0.723310628935234,80.2505493164062
"2222",2,1410,0.966891972014704,80.2505493164062
"2223",3,1410,0.732317116603747,80.2505493164062
"2224",4,1410,0.521890135853515,80.2505493164062
"2225",5,1410,0.719045699243484,80.2505493164062
"2226",6,1410,0.939471380232366,80.2505493164062
"2227",7,1410,0.330821224182191,80.2505493164062
"2228",8,1410,0.71696407328099,80.2505493164062
"2229",9,1410,0.539738323083134,80.2505493164062
"2230",10,1410,0.72378438258656,80.2505493164062
"2231",1,1410,0.721643614623615,80.2505493164062
"2232",2,1410,0.967929753141938,80.2505493164062
"2233",3,1410,0.729968918309725,80.2505493164062
"2234",4,1410,0.526382529059528,80.2505493164062
"2235",5,1410,0.718859535627749,80.2505493164062
"2236",6,1410,0.939492702281423,80.2505493164062
"2237",7,1410,0.32942204174143,80.2505493164062
"2238",8,1410,0.719727440495907,80.2505493164062
"2239",9,1410,0.540659288462452,80.2505493164062
"2240",10,1410,0.720284344519755,80.2505493164062
"2241",1,1410,0.718889989154524,80.2505493164062
"2242",2,1410,0.966295865847584,80.2505493164062
"2243",3,1410,0.733732734231985,80.2505493164062
"2244",4,1410,0.523424382168618,80.2505493164062
"2245",5,1410,0.723582458895472,80.2505493164062
"2246",6,1410,0.937808769648978,80.2505493164062
"2247",7,1410,0.330423644385407,80.2505493164062
"2248",8,1410,0.717460317460317,80.2505493164062
"2249",9,1410,0.542620820040175,80.2505493164062
"2250",10,1410,0.724844647672646,80.2505493164062
"2251",1,1410,0.723977957799548,80.2505493164062
"2252",2,1410,0.967792708137568,80.2505493164062
"2253",3,1410,0.728547874501183,80.2505493164062
"2254",4,1410,0.527953079178886,80.2505493164062
"2255",5,1410,0.71906504544918,80.2505493164062
"2256",6,1410,0.94119028054936,80.2505493164062
"2257",7,1410,0.330230590226359,80.2505493164062
"2258",8,1410,0.723759384295765,80.2505493164062
"2259",9,1410,0.539678785155049,80.2505493164062
"2260",10,1410,0.717194138145019,80.2505493164062
"2261",1,1410,0.721110132578012,80.2505493164062
"2262",2,1410,0.965963848341678,80.2505493164062
"2263",3,1410,0.735744710893559,80.2505493164062
"2264",4,1410,0.525604568635285,80.2505493164062
"2265",5,1410,0.721205214046585,80.2505493164062
"2266",6,1410,0.939158345221113,80.2505493164062
"2267",7,1410,0.332281313297847,80.2505493164062
"2268",8,1410,0.717355215102215,80.2505493164062
"2269",9,1410,0.542917847025496,80.2505493164062
"2270",10,1410,0.718281953911833,80.2505493164062
"2271",1,1410,0.721840869954945,80.2505493164062
"2272",2,1410,0.968082067882135,80.2505493164062
"2273",3,1410,0.736090385845236,80.2505493164062
"2274",4,1410,0.524620275521017,80.2505493164062
"2275",5,1410,0.719617952434128,80.2505493164062
"2276",6,1410,0.940985394537178,80.2505493164062
"2277",7,1410,0.325976271106164,80.2505493164062
"2278",8,1410,0.716853616182475,80.2505493164062
"2279",9,1410,0.544866803520445,80.2505493164062
"2280",10,1410,0.716262478753202,80.2505493164062
"2281",1,1410,0.717866247349487,80.2505493164062
"2282",2,1410,0.966315639337248,80.2505493164062
"2283",3,1410,0.730423286668713,80.2505493164062
"2284",4,1410,0.525823264629235,80.2505493164062
"2285",5,1410,0.721653117804614,80.2505493164062
"2286",6,1410,0.938924446753738,80.2505493164062
"2287",7,1410,0.324861038529146,80.2505493164062
"2288",8,1410,0.72021336858006,80.2505493164062
"2289",9,1410,0.53827049529306,80.2505493164062
"2290",10,1410,0.718530472754889,80.2505493164062
"2291",1,1410,0.717645112497637,80.2505493164062
"2292",2,1410,0.969717599004671,80.2505493164062
"2293",3,1410,0.726756666507656,80.2505493164062
"2294",4,1410,0.522125373134328,80.2505493164062
"2295",5,1410,0.717113726237553,80.2505493164062
"2296",6,1410,0.940661157024793,80.2505493164062
"2297",7,1410,0.330514628376004,80.2505493164062
"2298",8,1410,0.723897474557105,80.2505493164062
"2299",9,1410,0.537209576601014,80.2505493164062
"2300",10,1410,0.719309387716698,80.2505493164062
"2301",1,1410,0.72206310507255,80.2505493164062
"2302",2,1410,0.967059269616323,80.2505493164062
"2303",3,1410,0.734899408004906,80.2505493164062
"2304",4,1410,0.520873809410984,80.2505493164062
"2305",5,1410,0.721528008742339,80.2505493164062
"2306",6,1410,0.940829791730259,80.2505493164062
"2307",7,1410,0.330431903117461,80.2505493164062
"2308",8,1410,0.718036421966409,80.2505493164062
"2309",9,1410,0.54714842366277,80.2505493164062
"2310",10,1410,0.717963224893918,80.2505493164062
"2311",1,1460,0.728515135639934,83.0963134765625
"2312",2,1460,0.970424375816769,83.0963134765625
"2313",3,1460,0.742507895394543,83.0963134765625
"2314",4,1460,0.535460587926269,83.0963134765625
"2315",5,1460,0.730717555165896,83.0963134765625
"2316",6,1460,0.944448243634457,83.0963134765625
"2317",7,1460,0.343179487179487,83.0963134765625
"2318",8,1460,0.731254673585461,83.0963134765625
"2319",9,1460,0.557395993836672,83.0963134765625
"2320",10,1460,0.729086126043692,83.0963134765625
"2321",1,1460,0.728767310184869,83.0963134765625
"2322",2,1460,0.969684471024954,83.0963134765625
"2323",3,1460,0.73847590416325,83.0963134765625
"2324",4,1460,0.539580747483106,83.0963134765625
"2325",5,1460,0.731790780945474,83.0963134765625
"2326",6,1460,0.94061779411429,83.0963134765625
"2327",7,1460,0.342128166368925,83.0963134765625
"2328",8,1460,0.733844369128585,83.0963134765625
"2329",9,1460,0.551632913701879,83.0963134765625
"2330",10,1460,0.730770108906596,83.0963134765625
"2331",1,1460,0.730206814868805,83.0963134765625
"2332",2,1460,0.968693502986475,83.0963134765625
"2333",3,1460,0.741411930976316,83.0963134765625
"2334",4,1460,0.537646492213839,83.0963134765625
"2335",5,1460,0.727963422124156,83.0963134765625
"2336",6,1460,0.943376433832752,83.0963134765625
"2337",7,1460,0.344845666347513,83.0963134765625
"2338",8,1460,0.724823443089058,83.0963134765625
"2339",9,1460,0.554329915781765,83.0963134765625
"2340",10,1460,0.734693413908263,83.0963134765625
"2341",1,1460,0.727688110934303,83.0963134765625
"2342",2,1460,0.96864286693788,83.0963134765625
"2343",3,1460,0.740639643328329,83.0963134765625
"2344",4,1460,0.545078259296119,83.0963134765625
"2345",5,1460,0.733407607830654,83.0963134765625
"2346",6,1460,0.942411021814007,83.0963134765625
"2347",7,1460,0.343917525773196,83.0963134765625
"2348",8,1460,0.725827905696725,83.0963134765625
"2349",9,1460,0.554262596877202,83.0963134765625
"2350",10,1460,0.726834641332783,83.0963134765625
"2351",1,1460,0.728448177741355,83.0963134765625
"2352",2,1460,0.968842797752296,83.0963134765625
"2353",3,1460,0.743247522960684,83.0963134765625
"2354",4,1460,0.537479190896445,83.0963134765625
"2355",5,1460,0.728584165885554,83.0963134765625
"2356",6,1460,0.945467809593288,83.0963134765625
"2357",7,1460,0.348341178343225,83.0963134765625
"2358",8,1460,0.72885918288204,83.0963134765625
"2359",9,1460,0.550404793486713,83.0963134765625
"2360",10,1460,0.730155093812284,83.0963134765625
"2361",1,1460,0.728136229429402,83.0963134765625
"2362",2,1460,0.969177693547289,83.0963134765625
"2363",3,1460,0.741352867116859,83.0963134765625
"2364",4,1460,0.539902813877274,83.0963134765625
"2365",5,1460,0.729655172413793,83.0963134765625
"2366",6,1460,0.945353210385609,83.0963134765625
"2367",7,1460,0.347623591421301,83.0963134765625
"2368",8,1460,0.726549643444871,83.0963134765625
"2369",9,1460,0.555648858426762,83.0963134765625
"2370",10,1460,0.730423124119438,83.0963134765625
"2371",1,1460,0.731197835458131,83.0963134765625
"2372",2,1460,0.968007479363342,83.0963134765625
"2373",3,1460,0.747398725999139,83.0963134765625
"2374",4,1460,0.535498299824277,83.0963134765625
"2375",5,1460,0.728384695683747,83.0963134765625
"2376",6,1460,0.942392640830639,83.0963134765625
"2377",7,1460,0.346772351409384,83.0963134765625
"2378",8,1460,0.726827155427894,83.0963134765625
"2379",9,1460,0.556415025859722,83.0963134765625
"2380",10,1460,0.728663242035429,83.0963134765625
"2381",1,1460,0.727270643253404,83.0963134765625
"2382",2,1460,0.969483782549109,83.0963134765625
"2383",3,1460,0.743923571526289,83.0963134765625
"2384",4,1460,0.538401791017499,83.0963134765625
"2385",5,1460,0.728044230069166,83.0963134765625
"2386",6,1460,0.945153814695324,83.0963134765625
"2387",7,1460,0.346246862879306,83.0963134765625
"2388",8,1460,0.726058364159474,83.0963134765625
"2389",9,1460,0.555863951768855,83.0963134765625
"2390",10,1460,0.731444332998997,83.0963134765625
"2391",1,1460,0.732468186395679,83.0963134765625
"2392",2,1460,0.969266706361929,83.0963134765625
"2393",3,1460,0.745679854479309,83.0963134765625
"2394",4,1460,0.535578564114234,83.0963134765625
"2395",5,1460,0.726684056379279,83.0963134765625
"2396",6,1460,0.943424623172873,83.0963134765625
"2397",7,1460,0.346404632711687,83.0963134765625
"2398",8,1460,0.728998033566561,83.0963134765625
"2399",9,1460,0.549532070303584,83.0963134765625
"2400",10,1460,0.726176755336315,83.0963134765625
"2401",1,1460,0.731846508548862,83.0963134765625
"2402",2,1460,0.969594129786746,83.0963134765625
"2403",3,1460,0.738477781858245,83.0963134765625
"2404",4,1460,0.535964851747061,83.0963134765625
"2405",5,1460,0.727185792349727,83.0963134765625
"2406",6,1460,0.942497896819081,83.0963134765625
"2407",7,1460,0.342164974444776,83.0963134765625
"2408",8,1460,0.729718562049493,83.0963134765625
"2409",9,1460,0.551939953286923,83.0963134765625
"2410",10,1460,0.731024689661491,83.0963134765625
"2411",1,1460,0.725991968964813,83.0963134765625
"2412",2,1460,0.969849704654822,83.0963134765625
"2413",3,1460,0.739991755221693,83.0963134765625
"2414",4,1460,0.542271158141739,83.0963134765625
"2415",5,1460,0.726919718762924,83.0963134765625
"2416",6,1460,0.947141094199918,83.0963134765625
"2417",7,1460,0.345370813669836,83.0963134765625
"2418",8,1460,0.725308712685285,83.0963134765625
"2419",9,1460,0.548251014730697,83.0963134765625
"2420",10,1460,0.729594758664926,83.0963134765625
"2421",1,1460,0.730481576067129,83.0963134765625
"2422",2,1460,0.970064245682781,83.0963134765625
"2423",3,1460,0.742633019714292,83.0963134765625
"2424",4,1460,0.538794765371618,83.0963134765625
"2425",5,1460,0.730996813837051,83.0963134765625
"2426",6,1460,0.942430994497749,83.0963134765625
"2427",7,1460,0.341803072848892,83.0963134765625
"2428",8,1460,0.729830245505157,83.0963134765625
"2429",9,1460,0.559441507387827,83.0963134765625
"2430",10,1460,0.732304173813608,83.0963134765625
"2431",1,1460,0.726782380195007,83.0963134765625
"2432",2,1460,0.966542666088504,83.0963134765625
